full_text,label,tweet_tokens,tweet_tokens_wsw,tweet_tokens_stemmed
solusi penyelesaian masalah sosial di bali adalah dengan iuran turis pajak wisatawan sekarang kan sudah dipungut rp untuk membantu mengatasi masalah sampah apa perlu dipungut lagi rp untuk membantu masalah air lalu lagi rp untuk masalah,1,"['solusi', 'penyelesaian', 'masalah', 'sosial', 'di', 'bali', 'adalah', 'dengan', 'iuran', 'turis', 'pajak', 'wisatawan', 'sekarang', 'kan', 'sudah', 'dipungut', 'rp', 'untuk', 'membantu', 'mengatasi', 'masalah', 'sampah', 'apa', 'perlu', 'dipungut', 'lagi', 'rp', 'untuk', 'membantu', 'masalah', 'air', 'lalu', 'lagi', 'rp', 'untuk', 'masalah']","['solusi', 'penyelesaian', 'sosial', 'bali', 'iuran', 'turis', 'pajak', 'wisatawan', 'dipungut', 'rp', 'membantu', 'mengatasi', 'sampah', 'dipungut', 'rp', 'membantu', 'air', 'rp']","['solusi', 'selesai', 'sosial', 'bal', 'iur', 'turis', 'pajak', 'wisatawan', 'pungut', 'rp', 'bantu', 'atas', 'sampah', 'pungut', 'rp', 'bantu', 'air', 'rp']"
who wants to be my setoran pajak,1,"['who', 'wants', 'to', 'be', 'my', 'setoran', 'pajak']","['who', 'wants', 'to', 'be', 'my', 'setoran', 'pajak']","['who', 'wants', 'to', 'be', 'my', 'setor', 'pajak']"
emang gabisa balik belajar islamic law aja ya,0,"['emang', 'gabisa', 'balik', 'belajar', 'islamic', 'law', 'aja', 'ya']","['emang', 'gabisa', 'belajar', 'islamic', 'law']","['emang', 'gabisa', 'ajar', 'islamic', 'law']"
 muchos les va  joder este comentario pero es la mentalidad correcta       ,0,"['muchos', 'les', 'va', 'joder', 'este', 'comentario', 'pero', 'es', 'la', 'mentalidad', 'correcta']","['muchos', 'les', 'va', 'joder', 'este', 'comentario', 'pero', 'es', 'la', 'mentalidad', 'correcta']","['muchos', 'les', 'va', 'joder', 'este', 'comentario', 'pero', 'es', 'la', 'mentalidad', 'correcta']"
pajak  atas ini  hitung gmana sih jd hampir kali lipat harga beli totalnya,0,"['pajak', 'atas', 'ini', 'hitung', 'gmana', 'sih', 'jd', 'hampir', 'kali', 'lipat', 'harga', 'beli', 'totalnya']","['pajak', 'hitung', 'gmana', 'kali', 'lipat', 'harga', 'beli', 'totalnya']","['pajak', 'hitung', 'gmana', 'kali', 'lipat', 'harga', 'beli', 'total']"
instansi paling dibenci rakyat indo selain dpr ya bea cukai dan pajak meledak deh itu perut bnyk makanin uang gak berkah,0,"['instansi', 'paling', 'dibenci', 'rakyat', 'indo', 'selain', 'dpr', 'ya', 'bea', 'cukai', 'dan', 'pajak', 'meledak', 'deh', 'itu', 'perut', 'bnyk', 'makanin', 'uang', 'gak', 'berkah']","['instansi', 'dibenci', 'rakyat', 'indo', 'dpr', 'bea', 'cukai', 'pajak', 'meledak', 'deh', 'perut', 'bnyk', 'makanin', 'uang', 'berkah']","['instansi', 'benci', 'rakyat', 'indo', 'dpr', 'bea', 'cukai', 'pajak', 'ledak', 'deh', 'perut', 'bnyk', 'makanin', 'uang', 'berkah']"
bang tolong bikin spin off film siksa kubur tapi ceritanya tentang azab petugas pajak dan bea cukai,0,"['bang', 'tolong', 'bikin', 'spin', 'off', 'film', 'siksa', 'kubur', 'tapi', 'ceritanya', 'tentang', 'azab', 'petugas', 'pajak', 'dan', 'bea', 'cukai']","['bang', 'tolong', 'spin', 'off', 'film', 'siksa', 'kubur', 'ceritanya', 'azab', 'petugas', 'pajak', 'bea', 'cukai']","['bang', 'tolong', 'spin', 'off', 'film', 'siksa', 'kubur', 'cerita', 'azab', 'tugas', 'pajak', 'bea', 'cukai']"
suck my dick nlgga,0,"['suck', 'my', 'dick', 'nlgga']","['suck', 'my', 'dick', 'nlgga']","['suck', 'my', 'dick', 'nlgga']"
kok politikanggaran dan sistim perpajakan jadi kacau balau ya masak obyek pajak yaitu transaksi pembelian tiket pesawat yg sdh kena pajak ppn harus ditambah beban pungutan pariwisata lha kenapa engga diambilkan saja dari bagian penerimaan pajak ppn,0,"['kok', 'politikanggaran', 'dan', 'sistim', 'perpajakan', 'jadi', 'kacau', 'balau', 'ya', 'masak', 'obyek', 'pajak', 'yaitu', 'transaksi', 'pembelian', 'tiket', 'pesawat', 'yg', 'sdh', 'kena', 'pajak', 'ppn', 'harus', 'ditambah', 'beban', 'pungutan', 'pariwisata', 'lha', 'kenapa', 'engga', 'diambilkan', 'saja', 'dari', 'bagian', 'penerimaan', 'pajak', 'ppn']","['politikanggaran', 'sistim', 'perpajakan', 'kacau', 'balau', 'masak', 'obyek', 'pajak', 'transaksi', 'pembelian', 'tiket', 'pesawat', 'kena', 'pajak', 'ppn', 'ditambah', 'beban', 'pungutan', 'pariwisata', 'lha', 'engga', 'diambilkan', 'penerimaan', 'pajak', 'ppn']","['politikanggaran', 'sistim', 'paja', 'kacau', 'balau', 'masak', 'obyek', 'pajak', 'transaksi', 'beli', 'tiket', 'pesawat', 'kena', 'pajak', 'ppn', 'tambah', 'beban', 'pungut', 'pariwisata', 'lha', 'engga', 'ambil', 'terima', 'pajak', 'ppn']"
how boss is this then big love and thanks to the incredibly talented abigail,1,"['how', 'boss', 'is', 'this', 'then', 'big', 'love', 'and', 'thanks', 'to', 'the', 'incredibly', 'talented', 'abigail']","['how', 'boss', 'is', 'this', 'then', 'big', 'love', 'and', 'thanks', 'to', 'the', 'incredibly', 'talented', 'abigail']","['how', 'boss', 'is', 'this', 'then', 'big', 'love', 'and', 'thanks', 'to', 'the', 'incredibly', 'talented', 'abigail']"
nah ini dia kerja bagus polisi yg kita bayar dgn uang pajak untuk menjaga keadilan kwooonnnt,0,"['nah', 'ini', 'dia', 'kerja', 'bagus', 'polisi', 'yg', 'kita', 'bayar', 'dgn', 'uang', 'pajak', 'untuk', 'menjaga', 'keadilan', 'kwooonnnt']","['kerja', 'bagus', 'polisi', 'bayar', 'uang', 'pajak', 'menjaga', 'keadilan', 'kwooonnnt']","['kerja', 'bagus', 'polisi', 'bayar', 'uang', 'pajak', 'jaga', 'adil', 'kwooonnnt']"
pajak mahal mahal utang negara ga kelar kelar,0,"['pajak', 'mahal', 'mahal', 'utang', 'negara', 'ga', 'kelar', 'kelar']","['pajak', 'mahal', 'mahal', 'utang', 'negara', 'kelar', 'kelar']","['pajak', 'mahal', 'mahal', 'utang', 'negara', 'kelar', 'kelar']"
apasih yang didapat ketika masyarakat bayar pajak mendapat rasa aman juga tidak,0,"['apasih', 'yang', 'didapat', 'ketika', 'masyarakat', 'bayar', 'pajak', 'mendapat', 'rasa', 'aman', 'juga', 'tidak']","['apasih', 'masyarakat', 'bayar', 'pajak', 'aman']","['apasih', 'masyarakat', 'bayar', 'pajak', 'aman']"
bagaimana jika dan berkolaborasi bikin usaha jasa ekspor impor daripada menambah pemasukan kas negara dari keawaman kepabeanan amp perpajakan mending mengutipnya dari jual jasa yang meringankan kepusingan warga yang awam bea amp pajak,0,"['bagaimana', 'jika', 'dan', 'berkolaborasi', 'bikin', 'usaha', 'jasa', 'ekspor', 'impor', 'daripada', 'menambah', 'pemasukan', 'kas', 'negara', 'dari', 'keawaman', 'kepabeanan', 'amp', 'perpajakan', 'mending', 'mengutipnya', 'dari', 'jual', 'jasa', 'yang', 'meringankan', 'kepusingan', 'warga', 'yang', 'awam', 'bea', 'amp', 'pajak']","['berkolaborasi', 'usaha', 'jasa', 'ekspor', 'impor', 'menambah', 'pemasukan', 'kas', 'negara', 'keawaman', 'kepabeanan', 'perpajakan', 'mending', 'mengutipnya', 'jual', 'jasa', 'meringankan', 'kepusingan', 'warga', 'awam', 'bea', 'pajak']","['kolaborasi', 'usaha', 'jasa', 'ekspor', 'impor', 'tambah', 'pasu', 'kas', 'negara', 'awam', 'pabean', 'paja', 'mending', 'kutip', 'jual', 'jasa', 'ringan', 'pusing', 'warga', 'awam', 'bea', 'pajak']"
never in my life have  wanted to be the setoran pajak so bad,0,"['never', 'in', 'my', 'life', 'have', 'wanted', 'to', 'be', 'the', 'setoran', 'pajak', 'so', 'bad']","['never', 'in', 'my', 'life', 'have', 'wanted', 'to', 'be', 'the', 'setoran', 'pajak', 'so', 'bad']","['never', 'in', 'my', 'life', 'have', 'wanted', 'to', 'be', 'the', 'setor', 'pajak', 'so', 'bad']"
menuju indonesia emas padahal tema lomba dlu variatif ke langkah strategi reformasi fenomenaproblematika jdi klo klen liat ada tarif pajak diturunin coba cek kebijakan lain kli aja jstru ada pungutan atau aturan malak lain wkwk mnurut gw thn rasio pajak gbakal trun,0,"['menuju', 'indonesia', 'emas', 'padahal', 'tema', 'lomba', 'dlu', 'variatif', 'ke', 'langkah', 'strategi', 'reformasi', 'fenomenaproblematika', 'jdi', 'klo', 'klen', 'liat', 'ada', 'tarif', 'pajak', 'diturunin', 'coba', 'cek', 'kebijakan', 'lain', 'kli', 'aja', 'jstru', 'ada', 'pungutan', 'atau', 'aturan', 'malak', 'lain', 'wkwk', 'mnurut', 'gw', 'thn', 'rasio', 'pajak', 'gbakal', 'trun']","['indonesia', 'emas', 'tema', 'lomba', 'dlu', 'variatif', 'langkah', 'strategi', 'reformasi', 'fenomenaproblematika', 'jdi', 'klen', 'liat', 'tarif', 'pajak', 'diturunin', 'coba', 'cek', 'kebijakan', 'kli', 'jstru', 'pungutan', 'aturan', 'malak', 'wkwk', 'mnurut', 'gw', 'thn', 'rasio', 'pajak', 'gbakal', 'trun']","['indonesia', 'emas', 'tema', 'lomba', 'dlu', 'variatif', 'langkah', 'strategi', 'reformasi', 'fenomenaproblematika', 'jdi', 'klen', 'liat', 'tarif', 'pajak', 'diturunin', 'coba', 'cek', 'bijak', 'kli', 'jstru', 'pungut', 'atur', 'malak', 'wkwk', 'mnurut', 'gw', 'thn', 'rasio', 'pajak', 'gbakal', 'trun']"
ladang basah terbanyak buat dicuri duitnya selain sektor energitambang minyak btubara emas adalah beacukai amp pajak pmrintah dpt apbn banyk yh dri institusi ini pajak dan beacukai ribuan triliun dri itu karena sektor energi udah dikuasai para jendral jendralpurn,0,"['ladang', 'basah', 'terbanyak', 'buat', 'dicuri', 'duitnya', 'selain', 'sektor', 'energitambang', 'minyak', 'btubara', 'emas', 'adalah', 'beacukai', 'amp', 'pajak', 'pmrintah', 'dpt', 'apbn', 'banyk', 'yh', 'dri', 'institusi', 'ini', 'pajak', 'dan', 'beacukai', 'ribuan', 'triliun', 'dri', 'itu', 'karena', 'sektor', 'energi', 'udah', 'dikuasai', 'para', 'jendral', 'jendralpurn']","['ladang', 'basah', 'dicuri', 'duitnya', 'sektor', 'energitambang', 'minyak', 'btubara', 'emas', 'beacukai', 'pajak', 'pmrintah', 'dpt', 'apbn', 'banyk', 'yh', 'dri', 'institusi', 'pajak', 'beacukai', 'ribuan', 'triliun', 'dri', 'sektor', 'energi', 'udah', 'dikuasai', 'jendral', 'jendralpurn']","['ladang', 'basah', 'curi', 'duit', 'sektor', 'energitambang', 'minyak', 'btubara', 'emas', 'beacukai', 'pajak', 'pmrintah', 'dpt', 'apbn', 'banyk', 'yh', 'dri', 'institusi', 'pajak', 'beacukai', 'ribu', 'triliun', 'dri', 'sektor', 'energi', 'udah', 'asai', 'jendral', 'jendralpurn']"
genjot pajak bisa genjot memek gabisa ada adaaa,0,"['genjot', 'pajak', 'bisa', 'genjot', 'memek', 'gabisa', 'ada', 'adaaa']","['genjot', 'pajak', 'genjot', 'memek', 'gabisa', 'adaaa']","['genjot', 'pajak', 'genjot', 'memek', 'gabisa', 'adaaa']"
beli barang online dr luar pajak mmg lumayan terakhir beli barang harga kena pajak an ribu tapi gmn lg di sini gak ada smntr dibutuhkan,0,"['beli', 'barang', 'online', 'dr', 'luar', 'pajak', 'mmg', 'lumayan', 'terakhir', 'beli', 'barang', 'harga', 'kena', 'pajak', 'an', 'ribu', 'tapi', 'gmn', 'lg', 'di', 'sini', 'gak', 'ada', 'smntr', 'dibutuhkan']","['beli', 'barang', 'online', 'dr', 'pajak', 'mmg', 'lumayan', 'beli', 'barang', 'harga', 'kena', 'pajak', 'an', 'ribu', 'gmn', 'lg', 'smntr', 'dibutuhkan']","['beli', 'barang', 'online', 'dr', 'pajak', 'mmg', 'lumayan', 'beli', 'barang', 'harga', 'kena', 'pajak', 'an', 'ribu', 'gmn', 'lg', 'smntr', 'butuh']"
ini dia kebijakan bandit nggak ngerti lagi dulu ramai tuh barang hadiah piala yg dikirim dari negara penyelenggara seharga rp si penerimanya dipalak pajak juga buku bukti cetak dari penerbit luar yg dikirim buat mas juga dimintain pajak ya,0,"['ini', 'dia', 'kebijakan', 'bandit', 'nggak', 'ngerti', 'lagi', 'dulu', 'ramai', 'tuh', 'barang', 'hadiah', 'piala', 'yg', 'dikirim', 'dari', 'negara', 'penyelenggara', 'seharga', 'rp', 'si', 'penerimanya', 'dipalak', 'pajak', 'juga', 'buku', 'bukti', 'cetak', 'dari', 'penerbit', 'luar', 'yg', 'dikirim', 'buat', 'mas', 'juga', 'dimintain', 'pajak', 'ya']","['kebijakan', 'bandit', 'nggak', 'ngerti', 'ramai', 'barang', 'hadiah', 'piala', 'dikirim', 'negara', 'penyelenggara', 'seharga', 'rp', 'penerimanya', 'dipalak', 'pajak', 'buku', 'bukti', 'cetak', 'penerbit', 'dikirim', 'mas', 'dimintain', 'pajak']","['bijak', 'bandit', 'nggak', 'ngerti', 'ramai', 'barang', 'hadiah', 'piala', 'kirim', 'negara', 'selenggara', 'harga', 'rp', 'terima', 'palak', 'pajak', 'buku', 'bukti', 'cetak', 'terbit', 'kirim', 'mas', 'dimintain', 'pajak']"
better pake airmail biasa kalau ada komplikasi terkait pajak bisa dateng kantor pajak setempat buat banding disertain bukti kalo pake jasa itu mereka udah bayarin duluan biaya administrasi untuk hal yang bisa lu bayar via tokped jadi kalo mau banding ya sulit,0,"['better', 'pake', 'airmail', 'biasa', 'kalau', 'ada', 'komplikasi', 'terkait', 'pajak', 'bisa', 'dateng', 'kantor', 'pajak', 'setempat', 'buat', 'banding', 'disertain', 'bukti', 'kalo', 'pake', 'jasa', 'itu', 'mereka', 'udah', 'bayarin', 'duluan', 'biaya', 'administrasi', 'untuk', 'hal', 'yang', 'bisa', 'lu', 'bayar', 'via', 'tokped', 'jadi', 'kalo', 'mau', 'banding', 'ya', 'sulit']","['better', 'pake', 'airmail', 'komplikasi', 'terkait', 'pajak', 'dateng', 'kantor', 'pajak', 'banding', 'disertain', 'bukti', 'pake', 'jasa', 'udah', 'bayarin', 'duluan', 'biaya', 'administrasi', 'lu', 'bayar', 'via', 'tokped', 'banding', 'sulit']","['better', 'pake', 'airmail', 'komplikasi', 'kait', 'pajak', 'dateng', 'kantor', 'pajak', 'banding', 'disertain', 'bukti', 'pake', 'jasa', 'udah', 'bayarin', 'duluan', 'biaya', 'administrasi', 'lu', 'bayar', 'via', 'tokped', 'banding', 'sulit']"
informasi cif cost insurance freight lebih remdah dari nilai sebenarnya ada pemalsuan bea maka kena denda sesuai ui yg berlaku terlepas dari brengseknya oknum pejabat pajak kita,0,"['informasi', 'cif', 'cost', 'insurance', 'freight', 'lebih', 'remdah', 'dari', 'nilai', 'sebenarnya', 'ada', 'pemalsuan', 'bea', 'maka', 'kena', 'denda', 'sesuai', 'ui', 'yg', 'berlaku', 'terlepas', 'dari', 'brengseknya', 'oknum', 'pejabat', 'pajak', 'kita']","['informasi', 'cif', 'cost', 'insurance', 'freight', 'remdah', 'nilai', 'pemalsuan', 'bea', 'kena', 'denda', 'sesuai', 'ui', 'berlaku', 'terlepas', 'brengseknya', 'oknum', 'pejabat', 'pajak']","['informasi', 'cif', 'cost', 'insurance', 'freight', 'remdah', 'nilai', 'palsu', 'bea', 'kena', 'denda', 'sesuai', 'ui', 'laku', 'lepas', 'brengsek', 'oknum', 'jabat', 'pajak']"
si bcuk syalan itu blgnya semua yg masuk ke indo kena pajak trs temenku bilang di jp mah barang pemberian diatas yen baru kena pajak kita diatas ya kalau ga salah udah kena pajak,0,"['si', 'bcuk', 'syalan', 'itu', 'blgnya', 'semua', 'yg', 'masuk', 'ke', 'indo', 'kena', 'pajak', 'trs', 'temenku', 'bilang', 'di', 'jp', 'mah', 'barang', 'pemberian', 'diatas', 'yen', 'baru', 'kena', 'pajak', 'kita', 'diatas', 'ya', 'kalau', 'ga', 'salah', 'udah', 'kena', 'pajak']","['bcuk', 'syalan', 'blgnya', 'masuk', 'indo', 'kena', 'pajak', 'trs', 'temenku', 'jp', 'mah', 'barang', 'pemberian', 'diatas', 'yen', 'kena', 'pajak', 'diatas', 'salah', 'udah', 'kena', 'pajak']","['bcuk', 'syal', 'blgnya', 'masuk', 'indo', 'kena', 'pajak', 'trs', 'temenku', 'jp', 'mah', 'barang', 'beri', 'atas', 'yen', 'kena', 'pajak', 'atas', 'salah', 'udah', 'kena', 'pajak']"
udah kalo gak dibayar bisa masuk penjaradenda giliran dibayar malah dikorupsidananya tidak disalurkan buat masyarakat siapa yg cita nya ngebakar rumah pegawai pajak,0,"['udah', 'kalo', 'gak', 'dibayar', 'bisa', 'masuk', 'penjaradenda', 'giliran', 'dibayar', 'malah', 'dikorupsidananya', 'tidak', 'disalurkan', 'buat', 'masyarakat', 'siapa', 'yg', 'cita', 'nya', 'ngebakar', 'rumah', 'pegawai', 'pajak']","['udah', 'dibayar', 'masuk', 'penjaradenda', 'giliran', 'dibayar', 'dikorupsidananya', 'disalurkan', 'masyarakat', 'cita', 'ngebakar', 'rumah', 'pegawai', 'pajak']","['udah', 'bayar', 'masuk', 'penjaradenda', 'gilir', 'bayar', 'dikorupsidananya', 'salur', 'masyarakat', 'cita', 'ngebakar', 'rumah', 'pegawai', 'pajak']"
gakan pernah lupa pernah dapet gift buku yang harusnya buku ga kena pajak tetep disuruh bayar juga udah ajuin keberatan dari nya direfund tapi suruh ngajuin juga ke kantor pajak buat refund pajaknya dan ditolak sama makan noh duit ga halal,0,"['gakan', 'pernah', 'lupa', 'pernah', 'dapet', 'gift', 'buku', 'yang', 'harusnya', 'buku', 'ga', 'kena', 'pajak', 'tetep', 'disuruh', 'bayar', 'juga', 'udah', 'ajuin', 'keberatan', 'dari', 'nya', 'direfund', 'tapi', 'suruh', 'ngajuin', 'juga', 'ke', 'kantor', 'pajak', 'buat', 'refund', 'pajaknya', 'dan', 'ditolak', 'sama', 'makan', 'noh', 'duit', 'ga', 'halal']","['gakan', 'lupa', 'dapet', 'gift', 'buku', 'buku', 'kena', 'pajak', 'tetep', 'disuruh', 'bayar', 'udah', 'ajuin', 'keberatan', 'direfund', 'suruh', 'ngajuin', 'kantor', 'pajak', 'refund', 'pajaknya', 'ditolak', 'makan', 'noh', 'duit', 'halal']","['gakan', 'lupa', 'dapet', 'gift', 'buku', 'buku', 'kena', 'pajak', 'tetep', 'suruh', 'bayar', 'udah', 'ajuin', 'berat', 'direfund', 'suruh', 'ngajuin', 'kantor', 'pajak', 'refund', 'pajak', 'tolak', 'makan', 'noh', 'duit', 'halal']"
pamitam jak ogldaam hl  multiego   jednym odc nagle mu pajak na ryj wyskoczy  tak jak kocham pajaki to wtedy pierdollem ze strachu,0,"['pamitam', 'jak', 'ogldaam', 'hl', 'multiego', 'jednym', 'odc', 'nagle', 'mu', 'pajak', 'na', 'ryj', 'wyskoczy', 'tak', 'jak', 'kocham', 'pajaki', 'to', 'wtedy', 'pierdollem', 'ze', 'strachu']","['pamitam', 'jak', 'ogldaam', 'hl', 'multiego', 'jednym', 'odc', 'nagle', 'mu', 'pajak', 'na', 'ryj', 'wyskoczy', 'jak', 'kocham', 'pajaki', 'to', 'wtedy', 'pierdollem', 'ze', 'strachu']","['pamitam', 'jak', 'ogldaam', 'hl', 'multiego', 'jednym', 'odc', 'nagle', 'mu', 'pajak', 'na', 'ryj', 'wyskoczy', 'jak', 'kocham', 'pajak', 'to', 'wtedy', 'pierdollem', 'ze', 'strachu']"
ini negara ngemis malak atau gimana koq pungutan berasa maksa padahal komponen di tiket sudah byk mulai dr asuransi psc pajak dll blm lagi maskapai harus bayar landing fee parking fee garbarata fuel counter per pax cucs dll,0,"['ini', 'negara', 'ngemis', 'malak', 'atau', 'gimana', 'koq', 'pungutan', 'berasa', 'maksa', 'padahal', 'komponen', 'di', 'tiket', 'sudah', 'byk', 'mulai', 'dr', 'asuransi', 'psc', 'pajak', 'dll', 'blm', 'lagi', 'maskapai', 'harus', 'bayar', 'landing', 'fee', 'parking', 'fee', 'garbarata', 'fuel', 'counter', 'per', 'pax', 'cucs', 'dll']","['negara', 'ngemis', 'malak', 'gimana', 'koq', 'pungutan', 'berasa', 'maksa', 'komponen', 'tiket', 'byk', 'dr', 'asuransi', 'psc', 'pajak', 'dll', 'blm', 'maskapai', 'bayar', 'landing', 'fee', 'parking', 'fee', 'garbarata', 'fuel', 'counter', 'pax', 'cucs', 'dll']","['negara', 'ngemis', 'malak', 'gimana', 'koq', 'pungut', 'asa', 'maksa', 'komponen', 'tiket', 'byk', 'dr', 'asuransi', 'psc', 'pajak', 'dll', 'blm', 'maskapai', 'bayar', 'landing', 'fee', 'parking', 'fee', 'garbarata', 'fuel', 'counter', 'pax', 'cucs', 'dll']"
bayar pajak kaya ngerampok warganya sendiri bgstt ujungujungnya duit pajaknya di korup pejabat,0,"['bayar', 'pajak', 'kaya', 'ngerampok', 'warganya', 'sendiri', 'bgstt', 'ujungujungnya', 'duit', 'pajaknya', 'di', 'korup', 'pejabat']","['bayar', 'pajak', 'kaya', 'ngerampok', 'warganya', 'bgstt', 'ujungujungnya', 'duit', 'pajaknya', 'korup', 'pejabat']","['bayar', 'pajak', 'kaya', 'ngerampok', 'warga', 'bgstt', 'ujungujungnya', 'duit', 'pajak', 'korup', 'jabat']"
habis pilpres terbitlah segala pajak,0,"['habis', 'pilpres', 'terbitlah', 'segala', 'pajak']","['habis', 'pilpres', 'terbitlah', 'pajak']","['habis', 'pilpres', 'terbit', 'pajak']"
masih ada juta rakyat yang bisa di peras lewat pajak dan aneka setoran,0,"['masih', 'ada', 'juta', 'rakyat', 'yang', 'bisa', 'di', 'peras', 'lewat', 'pajak', 'dan', 'aneka', 'setoran']","['juta', 'rakyat', 'peras', 'pajak', 'aneka', 'setoran']","['juta', 'rakyat', 'peras', 'pajak', 'aneka', 'setor']"
becuk akan minta invoice asli dan bukti pembayaran kalau memang gift berikan bukti yg menyatakan gift kalau seperti itu yg akan dikenakan seharusnya hanya bea masukpajak tekstil dan ppn kecuali harga gt usd maka ada pph impor dan pengalinyabukan lagi,0,"['becuk', 'akan', 'minta', 'invoice', 'asli', 'dan', 'bukti', 'pembayaran', 'kalau', 'memang', 'gift', 'berikan', 'bukti', 'yg', 'menyatakan', 'gift', 'kalau', 'seperti', 'itu', 'yg', 'akan', 'dikenakan', 'seharusnya', 'hanya', 'bea', 'masukpajak', 'tekstil', 'dan', 'ppn', 'kecuali', 'harga', 'gt', 'usd', 'maka', 'ada', 'pph', 'impor', 'dan', 'pengalinyabukan', 'lagi']","['becuk', 'invoice', 'asli', 'bukti', 'pembayaran', 'gift', 'bukti', 'gift', 'dikenakan', 'bea', 'masukpajak', 'tekstil', 'ppn', 'kecuali', 'harga', 'gt', 'usd', 'pph', 'impor', 'pengalinyabukan']","['becuk', 'invoice', 'asli', 'bukti', 'bayar', 'gift', 'bukti', 'gift', 'kena', 'bea', 'masukpajak', 'tekstil', 'ppn', 'kecuali', 'harga', 'gt', 'usd', 'pph', 'impor', 'pengalinyabukan']"
kenapa si kalo ada yang kritik pemerintah pejabat pasti udah kontribusi apa kamu sama indonesia lah kita mah rakyat yang udah diperas sama pajak masi juga disuruh memajukan indonesia terus pejabat ngapain kalo masi rakyatnya juga yang harus berkontribusi korup ,0,"['kenapa', 'si', 'kalo', 'ada', 'yang', 'kritik', 'pemerintah', 'pejabat', 'pasti', 'udah', 'kontribusi', 'apa', 'kamu', 'sama', 'indonesia', 'lah', 'kita', 'mah', 'rakyat', 'yang', 'udah', 'diperas', 'sama', 'pajak', 'masi', 'juga', 'disuruh', 'memajukan', 'indonesia', 'terus', 'pejabat', 'ngapain', 'kalo', 'masi', 'rakyatnya', 'juga', 'yang', 'harus', 'berkontribusi', 'korup']","['kritik', 'pemerintah', 'pejabat', 'udah', 'kontribusi', 'indonesia', 'mah', 'rakyat', 'udah', 'diperas', 'pajak', 'masi', 'disuruh', 'memajukan', 'indonesia', 'pejabat', 'ngapain', 'masi', 'rakyatnya', 'berkontribusi', 'korup']","['kritik', 'perintah', 'jabat', 'udah', 'kontribusi', 'indonesia', 'mah', 'rakyat', 'udah', 'peras', 'pajak', 'mas', 'suruh', 'maju', 'indonesia', 'jabat', 'ngapain', 'mas', 'rakyat', 'kontribusi', 'korup']"
mampus aja lah kalo modelan pajak isinya bgini cacat jd eneg musti bayar pajak,0,"['mampus', 'aja', 'lah', 'kalo', 'modelan', 'pajak', 'isinya', 'bgini', 'cacat', 'jd', 'eneg', 'musti', 'bayar', 'pajak']","['mampus', 'modelan', 'pajak', 'isinya', 'bgini', 'cacat', 'eneg', 'musti', 'bayar', 'pajak']","['mampus', 'model', 'pajak', 'isi', 'bgini', 'cacat', 'eneg', 'musti', 'bayar', 'pajak']"
